Site_Index	Location	USGS_ID	County	Basin	Aquifer	Purpose	Casing	Diameter	Measuring_Point_Elev_NVGD29	Land_Surface_Elev_NVGD29	Measuring_Point_Elev_NAVD88	Land_Surface_Elev_NAVD88	Elev_Type	Date_Drilled	Total_Depth	Bedrock_Depth	Top_Screen	Bottom_Screen	Longitude	Latitude	Coord_Type
9766	15306404CAA3		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1429.71	1428.61	1430.9	1429.8	Survey 0.01 ft	1988-05-24	80	32	73	78	-98.888094	48.099642	Calculated
9767	15306404CAA4		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1430.62	1428.68	1431.81	1429.8700000000001	Survey 0.01 ft	1988-05-24	40	32	34	39	-98.888094	48.099642	Calculated
25040	15306404DBA		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well		0	1452	1452	1453.19	1453.19	Topographic Map	1972-01-01	122	0	0	0	-98.882689	48.099642	Calculated
9768	15306404DCC1		Ramsey	Devils Lake Basin	Silt Sediments	Observation Well	PVC	2	1429.63	1428.01	1430.8100000000002	1429.19	Survey 0.01 ft		25	0	19	24	-98.885393	48.094183	Calculated
9769	15306404DCC2		Ramsey	Devils Lake Basin	Lake Clay Sed.	Observation Well	PVC	2	1429.4	1428.05	1430.5800000000002	1429.23	Survey 0.01 ft		13	0	8	13	-98.885393	48.094183	Calculated
9770	15306404DCC3		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	1.25	1430.49	1428.03	1431.67	1429.21	Survey 0.01 ft	1988-05-24	130	107	120	125	-98.885393	48.094183	Calculated
9771	15306404DCC4		Ramsey	Devils Lake Basin	Sand Sediments	Observation Well	PVC	1.25	1429.97	1428.08	1431.15	1429.26	Survey 0.01 ft	1988-05-24	95	0	80	85	-98.885393	48.094183	Calculated
9772	15306405BAA		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	Steel	4	1455	1455	1456.2	1456.2	Topographic Map	1973-06-21	101	0	0	82	-98.909721	48.106904	Calculated
9774	15306405DDA1		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1439.44	1437.17	1440.6200000000001	1438.3500000000001	Survey 0.01 ft	1988-05-23	80	26	73.25	78.25	-98.898886	48.095983	Calculated
9775	15306405DDA2		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1439.21	1437.18	1440.39	1438.3600000000001	Survey 0.01 ft	1988-05-23	40	26	35	40	-98.898886	48.095983	Calculated
9776	15306405DDA3		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1439.42	1437.28	1440.6000000000001	1438.46	Survey 0.01 ft	1988-05-23	10	0	5	10	-98.898886	48.095983	Calculated
12498	15306408ADA		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1438	1.17	1439.17	Topographic Map	1973-08-29	100	82	0	0	-98.89887	48.088744	Calculated
9780	15306409ABD1		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	1.25	1441.6899999999998	1440.21	1442.87	1441.39	Global Position Survey	1988-05-24	134	121	125	130	-98.882697	48.090563	Calculated
9781	15306409ABD2		Ramsey	Devils Lake Basin	Gravel Sediments	Observation Well	PVC	2	1442.86	1440.1899999999998	1444.04	1441.37	Global Position Survey	1988-05-26	100	0	85	90	-98.882697	48.090563	Calculated
9782	15306409ABD3		Ramsey	Devils Lake Basin	Lake Clay Sed.	Observation Well	PVC	2	1442.6399999999999	1440.79	1443.82	1441.97	Global Position Survey	1988-05-26	15	0	10	15	-98.882697	48.090563	Calculated
9783	15306409ACC		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	Steel	4	1475	1475	1476.17	1476.17	Topographic Map	1973-07-21	162	0	0	162	-98.885398	48.086946	Calculated
9784	15306409ADA		Ramsey	Devils Lake Basin	Unknown	Domestic Well	Steel	4	1442	1442	1443.17	1443.17	Topographic Map	1972-09-05	104	0	0	104	-98.877293	48.088755	Calculated
9785	15306409BAD1		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1444.9	1443.41	1446.0700000000002	1444.5800000000002	Survey 0.01 ft	1988-05-24	100	54	93	98	-98.888096	48.090558	Calculated
9786	15306409BAD2		Ramsey	Devils Lake Basin	Gravel Sediments	Observation Well	PVC	2	1445	1443.43	1446.17	1444.6000000000001	Survey 0.01 ft	1988-05-24	50	0	43	48	-98.888096	48.090558	Calculated
9787	15306409BAD3		Ramsey	Devils Lake Basin	Lake Clay Sed.	Observation Well	PVC	2	1445.61	1443.39	1446.78	1444.5600000000002	Survey 0.01 ft	1988-05-24	15	0	10	15	-98.888096	48.090558	Calculated
9788	15306409BBC1		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1442.68	1439.69	1443.8500000000001	1440.8600000000001	Survey 0.01 ft	1988-05-24	100	67	92	97	-98.896171	48.090557	Calculated
9789	15306409BBC2		Ramsey	Devils Lake Basin	Sand Sediments	Observation Well	PVC	2	1441.02	1439.72	1442.19	1440.89	Survey 0.01 ft	1988-05-24	67	0	58	63	-98.896171	48.090557	Calculated
9790	15306409BBC3		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1441.9	1439.72	1443.0700000000002	1440.89	Survey 0.01 ft	1988-05-24	15	0	10	15	-98.896171	48.090557	Calculated
9791	15306409DBB		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	Steel	4	1470	1470	1471.17	1471.17	Topographic Map	1973-08-31	130	0	0	130	-98.885402	48.085141	Calculated
9792	15306409DCA1		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1445.87	1443.67	1447.03	1444.8300000000002	Survey 0.01 ft	1988-06-02	100	36	85	95	-98.882709	48.081535	Calculated
9793	15306409DCA2		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1445.35	1443.64	1446.51	1444.8000000000002	Survey 0.01 ft	1988-06-02	50	0	38	48	-98.882709	48.081535	Calculated
9794	15306409DCA3		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1445.64	1443.62	1446.8000000000002	1444.78	Survey 0.01 ft	1988-06-02	20	0	10	20	-98.882709	48.081535	Calculated
9795	15306409DDA1		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1440.82	1438.97	1441.98	1440.13	Survey 0.01 ft	1988-05-26	100	21	93	98	-98.877313	48.081541	Calculated
9796	15306409DDA2		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1440.62	1438.98	1441.78	1440.14	Survey 0.01 ft	1988-05-26	27	17	18	23	-98.877313	48.081541	Calculated
21137	15306410ABB		Ramsey	Devils Lake Basin	Clay Sediments/ Bedrock	Observation Well	PVC	2	1470.95	1468.72	1472.13	1469.9	Global Position Survey	1997-06-11	34	0	20	30	-98.863696	48.092482	Calculated
9797	15306410BBC1		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1441.85	1438.8799999999999	1443.03	1440.06	Global Position Survey	1986-09-30	20	0	8	18	-98.875302	48.090349	GPS - Surveyed
9798	15306410BBC2		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1440.35	1438.6799999999998	1441.53	1439.86	Global Position Survey	1988-06-02	70	0	64	69	-98.875311	48.090322	GPS - Surveyed
12499	15306410DDD2		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1442	1.16	1443.16	Topographic Map	1973-08-28	80	46	0	0	-98.855583	48.079881	Calculated
9799	15306411DCD		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well		4	1465	1465	1466.17	1466.17	Topographic Map		80	0	0	80	-98.839358	48.079907	Calculated
9800	15306412DBD		Ramsey	Devils Lake Basin	Unknown	Stock Well	Steel	4	1460	1460	1461.19	1461.19	Topographic Map	1972-08-05	142	0	137	142	-98.817766	48.083494	Calculated
9801	15306412DDA		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1469.4299999999998	1467.24	1470.62	1468.43	Global Position Survey	1986-09-30	40	0	33	38	-98.812185	48.082489	GPS - Surveyed
12500	15306416AAB		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1430	1.15	1431.15	Topographic Map	1938-01-01	120	105	0	0	-98.879982	48.077933	Calculated
12501	15306416AAC1		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1430	1.15	1431.15	Topographic Map	1938-01-01	93	0	0	0	-98.879983	48.076117	Calculated
12502	15306416AAC2		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1430	1.15	1431.15	Topographic Map	1938-01-01	103	0	0	0	-98.879983	48.076117	Calculated
12503	15306416AAC3		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1430	1.15	1431.15	Topographic Map	1938-01-01	101	0	0	0	-98.879983	48.076117	Calculated
12504	15306416CCB		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1445	1.13	1446.13	Topographic Map	1938-01-01	95	90	0	0	-98.896053	48.067047	Calculated
12505	15306416CCC		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1440	1.13	1441.13	Topographic Map	1938-01-01	106	104	0	0	-98.896041	48.06522	Calculated
9803	15306416CDD		Ramsey	Devils Lake Basin	Spiritwood	Domestic Well	Steel	4	1445	1445	1446.13	1446.13	Topographic Map	1973-07-25	121	0	117	121	-98.88804	48.065239	Calculated
12506	15306419AAB2		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1465	1.14	1466.14	Topographic Map	1973-08-29	200	192	0	0	-98.923068	48.063422	Calculated
9811	15306419AAB3		Ramsey	Devils Lake Basin	Spiritwood	Observation Well - Plugged	PVC	4	1460.39	1458.97	1461.5300000000002	1460.1100000000001	Survey 0.01 ft	1973-08-29	125	0	117	122	-98.923068	48.063422	Calculated
25041	15306419DDA1		Ramsey	Devils Lake Basin	Spiritwood	Domestic Well		4	1467	1467	1468.12	1468.12	Topographic Map	1943-01-01	150	0	0	0	-98.92034	48.052588	Calculated
25042	15306419DDA2		Ramsey	Devils Lake Basin	Spiritwood	Domestic Well		4	1467	1467	1468.12	1468.12	Topographic Map	1943-01-01	169	0	0	0	-98.92034	48.052588	Calculated
25043	15306419DDA3		Ramsey	Devils Lake Basin	Spiritwood	Domestic Well		6	1467	1467	1468.12	1468.12	Topographic Map	1938-01-01	155	0	0	0	-98.92034	48.052588	Calculated
9813	15306421BAB		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1439.88	1438.4	1441.0100000000002	1439.5300000000002	Survey 0.1 ft	1986-09-15	27	0	15	25	-98.890666	48.063422	Calculated
12508	15306421BAB1		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1440	1.13	1441.13	Topographic Map	1951-01-01	150	145	0	0	-98.890666	48.063422	Calculated
12509	15306421BCA		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1435	1.12	1436.12	Topographic Map	1951-01-01	150	142	0	0	-98.893346	48.059807	Calculated
12510	15306421CBD		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1440	1.11	1441.11	Topographic Map	1950-01-01	155	152	0	0	-98.893364	48.054382	Calculated
9814	15306421CCC1		Ramsey	Devils Lake Basin	Spiritwood	Observation Well	PVC	1.25	1445.17	1442.65	1446.27	1443.75	Survey 0.01 ft	1988-06-01	250	236	218	223	-98.896056	48.050751	Calculated
9815	15306421CCC2		Ramsey	Devils Lake Basin	Spiritwood	Observation Well	PVC	1.25	1444.12	1442.3	1445.2199999999998	1443.3999999999999	Survey 0.1 ft	1988-06-01	100	0	93	98	-98.896056	48.050751	Calculated
9816	15306421CCC3		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1444.24	1442.29	1445.34	1443.3899999999999	Survey 0.01 ft	1988-06-01	20	0	8.5	18.5	-98.896056	48.050751	Calculated
12511	15306421CDC		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1440	1.1	1441.1	Topographic Map	1950-01-01	249	248	0	0	-98.890686	48.050765	Calculated
12512	15306428BCA		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1435	1.1	1436.1	Topographic Map	1950-01-01	210	195	0	0	-98.893355	48.045826	Calculated
12513	15306428BCD		Ramsey	Devils Lake Basin	Pierre Shale	Industrial Well	Steel	0	1440	1440	1441.1	1441.1	Topographic Map	1928-07-30	258	234	235	258	-98.893357	48.044214	Calculated
12223	15306428BCD1		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1445	1.1	1446.1	Topographic Map	1987-08-26	260	139	0	0	-98.893357	48.044214	Calculated
9817	15306428BCD2		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1439.1	1437.3	1440.1999999999998	1438.3999999999999	Survey 0.1 ft	1987-08-27	100	0	88	93	-98.893357	48.044214	Calculated
9818	15306428BCD3		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1439.28	1437.7	1440.3799999999999	1438.8	Survey 0.1 ft	1987-08-27	60	0	48	53	-98.893357	48.044214	Calculated
9819	15306428BCD4		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1439.78	1438.3	1440.8799999999999	1439.3999999999999	Survey 0.1 ft	1987-08-27	30	0	20	25	-98.893357	48.044214	Calculated
12514	15306428CDC		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1430	1.1	1431.1	Topographic Map	1950-01-01	200	195	0	0	-98.890666	48.037749	Calculated
9820	15306429BBBA1		Ramsey	Devils Lake Basin	Spiritwood	Observation Well	PVC	1.25	1467.85	1465.9	1468.9599999999998	1467.01	Survey 0.1 ft	1987-08-27	200	190	183	188	-98.916034	48.049469	Digitized - Heads Up
9821	15306429BBBA2		Ramsey	Devils Lake Basin	Spiritwood	Observation Well	PVC	1.25	1467.98	1466.2	1469.09	1467.31	Survey 0.1 ft	1987-08-27	160	0	151	156	-98.916057	48.049494	Digitized - Heads Up
9822	15306429BBBA3		Ramsey	Devils Lake Basin	Lake Clay Sed.	Observation Well	PVC	2	1468.06	1466.4	1469.1699999999998	1467.51	Survey 0.1 ft	1987-08-28	100	0	88	93	-98.916085	48.049521	Digitized - Heads Up
9823	15306429BBBA4		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1468.5	1466.9	1469.61	1468.01	Survey 0.1 ft	1987-08-28	60	0	46	51	-98.916105	48.049544	Digitized - Heads Up
12515	15306433BAB		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1425	1.1	1426.1	Topographic Map	1973-08-30	260	235	0	0	-98.890419	48.036015	Calculated
3555	15306433DDD		Benson	Devils Lake Basin	Sand Sediments	Observation Well	PVC	2	1432.94	1430.6	1434.05	1431.7099999999998	Survey 0.1 ft	1990-11-04	40	0	24	29	-98.875961	48.02322	Calculated
3556	15306435DCC		Benson	Devils Lake Basin	Till	Observation Well	PVC	2	1446	1445	1447.13	1446.13	Survey 0.1 ft	1986-10-01	35	0	28	33	-98.840711	48.022975	Calculated
3557	15306436DCC		Benson	Devils Lake Basin	Till	Observation Well	PVC	2	1438.15	1436.7	1439.2900000000002	1437.8400000000001	Survey 0.1 ft	1986-09-29	20	0	13	18	-98.81913	48.022876	Calculated
9416	15406025DDC		Nelson	Devils Lake Basin	Unknown	Domestic Well	Unknown	4	N/A	N/A	N/A	N/A	 	1957-01-01	0	0	0	110	-98.29664	48.123401	Calculated
9846	15406132DDD		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	Unknown	0	1521	1521	1522.25	1522.25	Topographic Map		0	0	0	90	-98.510107	48.108892	Calculated
12557	15406225AAD		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	Unknown	0	1498	1498	1499.24	1499.24	Topographic Map	1962-01-01	132	40	0	132	-98.553399	48.134224	Calculated
12558	15406225DAD		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	Unknown	0	1506	1506	1507.25	1507.25	Topographic Map	1962-01-01	132	50	0	132	-98.553456	48.126944	Calculated
12559	15406229AAA		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1485	1.24	1486.24	Topographic Map	1973-08-07	60	38	0	0	-98.639851	48.135926	Calculated
12560	15406231DDA		Ramsey	Devils Lake Basin	Silt Sediments	Observation Well	Unknown	0	1482	1482	1483.24	1483.24	Topographic Map	1962-01-01	130	0	0	132	-98.661608	48.110541	Calculated
12561	15406235ABB		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1506	1.25	1507.25	Topographic Map	1973-08-07	120	115	0	0	-98.583157	48.121481	Calculated
9856	15406327BBB		Ramsey	Devils Lake Basin	Gravel Sediments	Observation Well	PVC	1.25	1484.4	1482.3	1485.64	1483.54	Survey 0.1 ft	1974-09-11	140	104	101	108	-98.744946	48.136026	Calculated
9857	15406330BBB		Ramsey	Devils Lake Basin	Till	Observation Well - Plugged	PVC	2	1496.3	1494.9	1497.53	1496.13	Survey 0.1 ft	1986-09-16	35	0	28	33	-98.809912	48.136044	Calculated
9858	15406333DDD		Ramsey	Devils Lake Basin	Unnamed	Production Well	Steel	4	1462.19	1462.19	1463.42	1463.42	Survey 0.01 ft	1986-07-24	20	0	15	20	-98.74756	48.108773	Calculated
12573	15406335BBB		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1500	1.24	1501.24	Topographic Map	1973-08-07	60	37	0	0	-98.723158	48.121402	Calculated
12598	15406422DCC		Ramsey	Devils Lake Basin	Pierre Shale	Unknown	Unknown	0	1475	1475	1476.21	1476.21	Topographic Map	1939-01-01	70	56	0	0	-98.863854	48.137818	Calculated
12599	15406425BBB		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1464	1.22	1465.22	Topographic Map	1974-09-04	60	15	0	0	-98.831515	48.136099	Calculated
12600	15406426DDD		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1451	1.21	1452.21	Topographic Map	1973-08-28	120	95	0	0	-98.834142	48.123251	Calculated
12601	15406427ABC		Ramsey	Devils Lake Basin	Unnamed	Unknown	Unknown	0	1470	1470	1471.21	1471.21	Topographic Map	1939-01-01	80	0	0	0	-98.863947	48.134165	Calculated
21136	15406427CAC		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1471.59	1469.87	1472.79	1471.07	Global Position Survey	1997-06-11	35	0	20	30	-98.869332	48.126856	Calculated
21130	15406427CCB		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1459.53	1457.82	1460.73	1459.02	Global Position Survey	1997-06-10	20	0	5	15	-98.874726	48.125026	Calculated
21129	15406427DBA		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well - Destroyed	PVC	2	1455.82	1453.92	1457.02	1455.1200000000001	Global Position Survey	1997-06-10	20	0	5	15	-98.861223	48.128691	Calculated
12602	15406427DCB		Ramsey	Devils Lake Basin	Unnamed	Unknown	Unknown	0	1465	1465	1466.2	1466.2	Topographic Map	1939-01-01	48	0	0	48	-98.863935	48.125053	Calculated
9862	15406429ADD		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1459.1	1456.6	1460.31	1457.81	Survey 0.1 ft	1986-09-30	30	0	22.5	27.5	-98.898935	48.130475	Calculated
9863	15406431AAA		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	Unknown	6	1467	1467	1468.21	1468.21	Topographic Map	1920-01-01	97	0	0	97	-98.920567	48.121413	Calculated
12603	15406431DDD		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1440	1.2	1441.2	Topographic Map	1973-08-28	100	80	0	0	-98.920548	48.108723	Calculated
21135	15406432CDD		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well - Plugged	PVC	2	1442.36	1440.67	1443.56	1441.8700000000001	Global Position Survey	1993-06-11	34	0	20	30	-98.909757	48.108721	Calculated
9866	15406433BBA1		Ramsey	Devils Lake Basin	Sand Sediments	Observation Well	PVC	2	1438.71	1436.87	1439.91	1438.07	Survey 0.01 ft		23	0	18	23	-98.893527	48.12141	Calculated
9867	15406433BBA2		Ramsey	Devils Lake Basin	Sand Sediments	Observation Well	PVC	2	1439.29	1436.91	1440.49	1438.1100000000001	Survey 0.01 ft		10	0	5	10	-98.893527	48.12141	Calculated
21126	15406434AAAB1		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1454.97	1453.32	1456.17	1454.52	Global Position Survey	1997-06-10	130	113	113	123	-98.856254	48.121916	Calculated
21127	15406434AAAB2		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1454.89	1453.33	1456.0900000000001	1454.53	Global Position Survey	1997-06-10	20	0	5	15	-98.856254	48.121916	Calculated
13147	15406434AAC		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1456.51	1454.78	1457.71	1455.98	Global Position Survey	1997-06-09	20	0	3	13	-98.858286	48.119628	Calculated
21128	15406434ABBD		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1452.81	1453.11	1454.01	1454.31	Global Position Survey	1997-06-10	20	0	5	15	-98.863028	48.120972	Calculated
21131	15406434BBD		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1455.51	1453.65	1456.71	1454.8500000000001	Global Position Survey	1997-06-10	20	0	5	15	-98.871864	48.119573	Calculated
21133	15406434CBD		Ramsey	Devils Lake Basin	Sand Sediments	Observation Well	PVC	2	1441.03	1439.09	1442.22	1440.28	Global Position Survey	1997-06-10	20	0	9	19	-98.871858	48.112367	Calculated
9870	15406434CCA		Ramsey	Devils Lake Basin	Pierre Shale	Unknown		0	N/A	N/A	N/A	N/A	 		0	0	0	0	-98.871855	48.110559	Calculated
9871	15406434CCB1		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1429.99	1427.92	1431.18	1429.1100000000001	Survey 0.01 ft		28	0	18	28	-98.87457	48.110559	Calculated
9872	15406434CCB2		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1430.03	1427.77	1431.22	1428.96	Survey 0.01 ft		17	0	8	13	-98.87457	48.110559	Calculated
9873	15406434CCB3		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1433.49	1427.86	1434.68	1429.05	Survey 0.01 ft	1988-05-27	100	82	93	98	-98.87457	48.110559	Calculated
9874	15406434CCB4		Ramsey	Devils Lake Basin	Gravel Sediments	Observation Well	PVC	2	1436.17	1427.93	1437.3600000000001	1429.1200000000001	Survey 0.01 ft	1988-05-27	80	0	74	79	-98.87457	48.110559	Calculated
12604	15406434DAC		Ramsey	Devils Lake Basin	Dakota Group	Production Well	Unknown	0	1472	1472	1473.19	1473.19	Topographic Map		1511	0	0	0	-98.858297	48.112366	Calculated
21132	15406434DCB		Ramsey	Devils Lake Basin	Sand Sediments	Observation Well	PVC	2	1461.21	1459.48	1462.4	1460.67	Global Position Survey	1997-06-10	35	0	20	30	-98.863714	48.110555	Calculated
12605	15406434DCB1		Ramsey	Devils Lake Basin	Dakota Group	Production Well	Unknown	8	1462	1462	1463.19	1463.19	Topographic Map	1930-01-01	730	50	0	1514	-98.863714	48.110555	Calculated
12606	15406434DCB2		Ramsey	Devils Lake Basin	Dakota Group	Production Well	Unknown	12	1462	1462	1463.19	1463.19	Topographic Map	1950-01-01	1520	0	0	1496	-98.863714	48.110555	Calculated
12607	15406434DCC		Ramsey	Devils Lake Basin	Dakota Group	Production Well	Unknown	12	1442	1442	1443.19	1443.19	Topographic Map	1951-01-01	1512	100	0	1500	-98.863713	48.108746	Calculated
21144	15406435AAD		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1451.16	1449.39	1452.3700000000001	1450.6000000000001	Global Position Survey	1997-06-11	20	0	5	15	-98.834089	48.119639	Calculated
17894	15406435BAA		Ramsey	Devils Lake Basin	Sand Sediments	Observation Well	PVC	2	1458.35	1456.03	1459.55	1457.23	Global Position Survey	1997-06-09	40	0	18	23	-98.844848	48.121463	Calculated
21125	15406435BAD		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1459.51	1457.64	1460.71	1458.8400000000001	Global Position Survey	1997-06-09	20	0	8.5	18.5	-98.844847	48.119656	Calculated
21138	15406435CDA		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1458.75	1459.17	1459.95	1460.3700000000001	Survey 0.01 ft	1997-06-11	35	0	20	30	-98.84485	48.110593	Calculated
